id1,id2,label
32094,32081,1
61004,125562,0
106752,105475,0
14608,22089,1
136640,109294,0
82243,82237,1
124021,102082,0
111806,136126,0
31087,56754,1
99692,59279,0
43305,78856,1
58859,89207,0
31365,32539,1
15171,13228,1
116078,75475,0
27095,89352,1
1664,3330,1
119843,50521,0
18417,134436,0
36521,63700,1
5373,119763,0
108146,4363,0
126452,17682,0
89731,103450,0
58516,64271,0
16466,57225,1
129369,15416,0
117984,17874,0
25573,13807,1
86065,113670,0
48672,18847,1
68188,53273,1
102774,114102,0
108383,109747,1
13202,13355,1
64857,71767,1
6087,86871,0
14160,43008,1
18525,95027,0
90060,32763,0
117273,34465,0
20503,37047,0
38012,51907,1
128174,29811,0
27802,86280,0
84761,96123,0
14324,96277,0
131840,1120,0
56348,135097,0
1408,29142,0
65087,44339,1
43299,13434,1
79254,89268,0
115424,134292,0
92849,83203,0
79655,133835,0
53508,75458,0
41036,127008,0
75655,91705,0
19885,19314,1
14759,14753,1
17623,86622,0
81298,71775,0
108175,72702,0
133476,36322,0
1039,2086,1
67510,18928,1
73790,93068,0
36106,39238,1
14475,121606,0
103300,91997,0
94765,114413,1
48865,20539,0
22738,114754,0
106903,41341,0
50365,102647,1
105273,92414,0
94819,45845,0
95422,136912,0
62571,24732,0
125833,9992,0
62416,134420,1
71574,99687,0
112104,104110,0
13292,73027,1
8527,55880,0
29816,20968,0
93225,100851,0
25712,30763,0
30967,30949,1
88249,92705,1
41359,17143,1
27438,27400,1
77583,78317,1
58614,103729,0
17590,124026,0
130066,54694,0
20959,7528,1
24618,46731,0
103034,109732,0
30532,77997,0
30838,74047,1
105483,67253,0
83762,23330,0
12875,2902,0
32275,20334,1
127953,127954,1
35851,36154,1
39873,68311,1
15484,35010,1
126441,55712,0
44811,62698,0
29042,132506,0
32075,67155,1
94052,14936,0
122377,122897,0
89853,65498,0
15065,6846,0
1426,7907,0
12872,89949,1
3893,56523,1
99658,125032,0
117783,112511,0
24949,70882,1
75074,87110,0
136332,133546,0
107548,88134,1
18787,41152,1
245,62020,1
95288,99993,0
14239,19208,0
9405,71390,1
50927,87064,0
83084,78535,0
62211,65011,0
106541,111059,1
2442,46862,1
25847,16520,1
115110,160,0
25682,13813,1
1811,22734,1
16323,8169,0
130271,51482,0
27616,64490,1
69892,130315,0
99292,93046,1
67325,18950,0
6409,92828,0
8540,8565,1
104587,104595,1
80025,95070,1
70492,81923,0
11976,36097,1
31781,37753,0
118107,58764,0
27486,49360,0
81036,43354,0
35224,83569,0
39668,48964,0
65428,11243,0
32200,124205,0
26859,31389,1
54086,77447,0
106449,111889,0
22683,5769,1
127123,126240,0
137384,98779,0
12943,25217,1
27234,132115,0
41900,80156,1
100903,34790,0
41262,39180,1
109101,64992,0
71065,90009,0
12538,12701,1
131488,88087,0
4227,32809,1
13598,5556,1
74024,98963,0
41696,38079,0
118772,52672,0
14024,55139,0
9410,9463,1
120871,110910,0
110817,22865,0
128662,129080,0
105830,110778,1
25334,96251,0
101659,98724,0
49035,116180,0
7729,7631,1
73304,136878,0
107784,41668,0
70639,47658,1
134790,117167,0
118479,2565,0
24367,99967,0
78088,2930,0
105521,15429,0
15246,8320,1
24129,70909,1
112589,116375,1
9752,80534,1
44384,94821,0
18103,39587,1
16517,42533,1
12937,48179,1
46550,64299,1
40900,28029,1
28914,104839,0
89699,67465,0
48153,105296,0
99929,4189,0
28725,28803,1
92263,33383,0
32316,17682,1
6450,55817,0
81217,57218,0
41359,67659,1
21139,59358,1
66253,12377,1
31341,81649,0
71984,56784,0
47157,126146,0
44477,133002,0
51991,63926,1
15429,103351,0
87282,122305,0
62358,3109,0
43222,5903,1
91318,72199,0
93332,109888,0
33029,33469,1
107806,135034,0
6223,102499,0
100647,100600,1
32768,75758,0
105120,131759,1
16406,82709,0
108621,132170,0
7421,12809,1
44788,34872,0
124982,94298,0
27602,73207,1
29268,3405,1
26373,67566,0
4802,32305,0
85303,55803,0
101053,126439,1
14973,45382,1
129889,122033,0
111430,77558,0
125437,117823,0
69234,64513,0
10496,26729,1
11424,78859,0
51693,30050,1
34165,58614,1
62155,127025,0
9507,31828,0
28971,73870,1
116561,135271,0
56167,13470,0
41741,32973,1
57025,57415,1
113794,91095,0
5835,48891,0
97669,83368,0
55240,131210,0
2261,81997,1
63631,32833,0
22816,22699,1
49074,125624,0
47530,55541,0
15007,90446,0
21044,8545,1
106914,125222,0
59000,101227,0
59435,17561,1
26950,86975,0
71142,25714,1
119656,74006,0
26974,118173,0
12604,87721,0
13597,67447,0
23787,130044,0
27114,71859,1
137885,95876,0
74803,125464,0
123850,87590,0
6711,23188,0
61901,92737,0
54802,91502,0
56468,95930,0
7737,29085,1
19931,37412,0
40273,119565,0
11817,48103,0
27227,13575,0
86746,44740,0
93774,136578,0
111045,69772,0
48373,115424,0
39476,42432,1
83520,88392,1
89829,60661,0
79167,86068,0
68580,58948,0
83370,72191,1
5274,5791,1
20202,84018,0
26852,72808,1
34999,67250,1
119630,80706,0
68810,109100,1
65937,38119,1
14597,130536,0
28436,776,0
39642,21299,0
4146,45751,0
133106,39026,0
2994,4835,0
55712,4533,0
49536,2302,0
17652,123239,0
107692,98563,0
82476,126360,0
71828,20915,0
65104,46273,1
7693,15917,1
50914,130115,0
131358,12886,0
68511,114704,0
7737,34399,1
15017,14871,1
13557,36034,1
40653,63686,1
93767,34886,0
74645,15329,0
24203,1415,0
52051,19395,0
112106,62207,0
63378,49260,0
63751,31685,1
73863,28848,1
52148,129464,0
53169,84515,0
45845,74137,1
28215,118324,1
60691,89314,1
2088,9840,1
6287,19588,1
5972,43511,1
24153,117069,0
74455,83738,1
30009,108925,0
71016,92876,0
79159,79489,0
24148,70243,1
87413,87405,1
5411,18062,1
38610,13896,0
2521,56360,1
79165,51596,0
58173,103167,0
29647,84988,0
72511,23389,0
109598,61670,0
62,61175,0
21020,21074,1
69364,34818,1
18111,122402,1
16978,14052,1
100481,6277,0
4762,114002,0
129355,78751,0
17951,131962,0
122772,4847,0
86571,97380,0
110775,44598,0
1354,2660,0
88249,78085,1
51548,51568,1
29272,86902,1
88397,88396,1
50703,136288,1
88491,23107,0
122808,124403,0
72197,28892,0
94957,49594,0
107146,128276,0
56530,10852,0
64507,114827,0
11985,58141,1
121965,74510,0
45202,64833,0
25201,135174,0
4446,56049,0
48870,54714,1
120132,30959,0
77109,32578,0
3925,75037,0
48322,96470,0
132924,129824,0
63359,53504,0
84767,116644,0
70494,13801,0
14529,12559,0
97133,91217,0
116020,119924,0
54465,107605,0
98577,19842,0
121570,82270,0
135419,8129,0
74824,58120,0
28202,31785,0
1269,3081,1
80653,68236,0
49994,91839,0
70818,58113,1
83630,100596,0
93834,2613,0
79697,101507,0
2442,13629,1
39137,62313,0
128919,98579,0
70575,65255,0
38775,50339,0
1937,29839,1
95487,118575,1
64819,132130,0
110285,94324,1
20544,80470,0
13943,34923,1
81739,81749,1
124978,111824,0
9554,130958,0
23622,32967,0
52834,44788,1
58078,57928,1
4579,8697,0
34200,37947,1
99940,19499,0
41307,47491,1
62079,90486,1
33308,62369,1
39012,63765,1
48285,48470,1
66052,51251,0
61810,24954,1
38901,15620,1
19603,105804,0
6321,17891,1
104426,138340,1
79166,70241,1
49302,98343,1
74012,12217,0
54897,54931,1
58968,29024,0
1064,130736,0
16798,82971,0
22779,38007,1
60941,29150,0
2101,4290,1
54673,54687,1
38754,40420,0
28855,92597,0
27138,27353,1
133634,73236,0
119104,22240,0
20054,18485,1
70455,55978,0
111344,115618,1
48256,110372,0
43719,73353,0
135189,91086,0
66037,122258,0
91459,8144,0
50391,30363,0
64544,15704,0
68013,34434,0
78558,23587,0
11335,59702,1
80884,108230,1
127880,75707,0
14559,14562,1
61846,81730,0
54307,51265,0
52205,52325,1
20134,5505,0
100638,124454,0
32422,100094,0
40365,46003,1
22229,60427,0
20598,4764,1
68999,79491,0
61044,85966,0
93212,131993,0
58582,49343,0
63321,99656,0
81528,74659,0
122623,111676,0
51997,20900,0
67420,94281,0
15620,90576,1
68587,42545,0
81991,84717,0
117621,134790,0
88413,65840,0
4365,51928,0
71504,60835,0
100504,98531,0
61225,47155,1
66187,24387,1
1074,2873,1
41884,78872,1
32438,25761,1
16821,124873,0
92205,79422,1
43012,135765,0
69612,55844,0
852,119459,0
112051,112215,0
17936,17979,1
54355,52794,0
36935,5440,1
44343,121644,0
20157,20018,1
68139,69548,0
84525,119648,0
40267,18352,1
17756,26245,1
49866,109580,0
137291,60587,0
56006,51531,0
75865,33656,0
58200,65976,0
38036,127775,0
103444,43999,0
100261,108534,0
81527,48148,1
127822,98101,0
19719,49441,1
52333,117406,0
4734,11985,1
28180,105174,0
16785,65021,0
6594,14078,1
14551,36998,1
40653,74608,1
1406,85517,0
57681,4249,0
24891,10986,1
116035,28249,0
72101,91401,0
49944,95798,0
83382,5925,0
134489,71456,0
65929,25848,1
38901,45858,1
15690,123835,1
67561,80779,0
11461,71119,0
27199,55640,0
96377,11675,1
74384,54517,1
131431,135175,0
29269,29462,1
104095,63531,0
79767,19758,0
58690,39018,0
90521,115436,0
95661,40058,0
128005,9327,0
64030,135899,0
5415,6005,1
78380,83864,0
14288,54188,1
61085,28165,1
41646,105809,0
3668,9893,1
68736,111847,1
101854,73761,0
18526,77711,1
98545,125395,0
59215,111798,0
83794,101333,0
1954,2945,1
17546,46453,1
78788,38532,0
18966,83957,1
59446,42272,0
72179,82659,0
55447,91298,1
32065,82551,1
46864,72159,1
103017,106073,1
77631,18553,1
27170,54816,0
20129,40725,0
20126,121475,0
117776,7071,0
106043,125387,0
133444,72680,0
68415,1056,0
10289,40655,0
109823,89351,0
116904,90719,0
80657,101059,0
107749,109570,1
114235,124523,1
3663,119840,0
30562,51504,1
53329,43683,0
129838,128612,0
19020,48111,1
80067,71765,0
63587,4361,0
17319,13912,1
36212,21546,0
59529,20755,0
50193,75846,1
54026,20738,0
30560,73142,0
43264,124441,0
30527,27402,0
4238,72922,1
103760,104735,1
68389,39334,1
100704,19056,0
22750,48133,0
101465,134096,0
60128,74935,1
36372,48711,1
27581,16444,0
23902,36390,0
8912,8516,1
130703,131518,0
109385,108544,0
36273,31174,0
7935,36085,0
118969,19562,0
90189,124423,0
136916,58250,0
55404,13986,0
57389,66336,0
57799,61516,1
8403,4422,0
77437,74446,0
136580,90169,0
67838,114103,0
108203,56837,0
47378,47387,1
102575,108117,1
76835,116430,0
40942,96545,0
31731,36523,0
89561,32422,0
120641,31384,0
50139,56367,1
16122,41325,1
89342,100093,0
17880,93074,0
120767,948,0
70834,101649,0
48070,81616,1
21683,41611,0
35828,118773,0
127354,129809,0
69455,95398,0
41722,49119,1
76237,123992,0
13217,105507,0
66950,94153,0
28382,137366,0
15670,38494,0
18272,84277,0
11201,20006,1
18452,18465,1
34816,32748,1
105564,70548,0
57878,23106,1
31630,7689,0
31531,91308,0
94538,43103,1
3493,103706,0
24842,35851,0
115125,45314,0
90023,45733,0
58829,40164,0
5275,63367,0
13798,91681,0
77585,83881,0
31437,47604,0
65338,93522,0
7217,121678,0
13256,13067,1
55451,72415,0
38317,51261,0
46078,64822,0
29591,137108,0
132377,80171,0
1618,60163,0
78569,113812,0
47386,47416,1
60773,108457,0
68941,137852,0
50747,63588,0
76464,7923,1
87460,52784,0
134914,40735,0
11878,101004,0
111268,112990,0
30482,11290,0
76022,54116,1
6276,37723,0
14296,133069,0
118923,21720,0
77567,110495,0
98781,110478,0
92736,42963,0
37804,70933,1
50850,101387,0
76569,76528,1
18016,17953,1
42477,29027,0
73050,90443,0
15455,111627,0
12260,82726,0
71888,88055,0
87296,117655,0
44353,65121,0
124846,94422,0
106991,130233,0
23572,52156,1
134911,95992,0
738,64244,0
70754,126351,0
56878,20006,0
43290,15788,1
40825,73286,0
17206,58982,0
32533,42466,0
92908,37428,0
24475,54180,1
93,104,1
2537,62305,1
63051,53870,1
28095,66713,0
76620,126833,0
124552,3392,0
112626,16226,0
69474,108494,1
106734,106756,1
13306,105397,0
66538,22369,0
3910,10141,1
82088,33531,0
113967,101819,0
24852,19819,1
106075,86164,0
53932,75201,1
64013,72716,0
48607,67595,0
27149,70037,1
95401,5477,0
75688,50684,0
95327,84296,0
91766,128551,0
13360,46901,1
6793,24918,1
369,1452,1
137188,93759,0
78151,90444,0
18325,77727,1
6714,51391,0
1856,31284,1
56388,68955,0
44826,99674,0
120704,109634,0
35035,40748,1
25922,65697,1
124775,12190,0
30737,51517,1
37577,68551,0
54539,26569,0
56494,114792,0
59341,33892,0
35981,86769,1
105514,89023,0
10382,104009,0
12024,7301,1
60115,58333,1
66343,45111,0
24181,34874,1
115440,40808,0
85913,48419,0
69885,133691,0
29881,127165,0
29463,102028,0
97083,18700,0
8921,8509,1
57260,57124,1
52544,3013,0
77252,6751,1
42052,102692,0
136781,117414,0
35855,43160,1
130625,7846,0
136673,113018,0
123847,91653,0
48599,53794,1
23261,90231,0
8302,8360,1
94435,38878,0
103677,76440,0
135264,869,0
57624,19995,0
6964,39269,0
136568,60841,0
87935,69392,0
99010,3941,0
20054,6996,1
103266,116122,0
54634,125185,0
13665,32687,0
109357,9484,0
44002,87283,0
3224,5804,0
85368,118468,0
16792,66057,0
112608,22975,0
23795,80267,1
54344,78833,0
113441,5025,0
94445,115723,0
45560,45551,1
36963,74084,0
127038,57779,0
13728,19161,1
86278,48248,0
137673,49347,0
52465,111427,0
19443,7174,0
79634,29194,0
104673,102918,1
67924,125127,0
121283,119414,0
78199,22615,1
4859,5439,1
2257,4418,1
5068,78434,1
15344,42603,1
96594,43296,0
44483,48662,0
97002,135078,0
127550,14771,0
6655,91475,1
79448,12716,0
118698,119665,0
63130,85234,0
61632,112491,0
6604,35916,1
46110,21207,0
29313,70262,1
63387,63832,0
9791,37329,0
102545,102548,1
12505,98368,0
19673,38574,0
85626,18463,0
78166,76234,0
56019,45943,0
133178,136706,0
54264,54229,1
137484,123842,0
116705,77784,0
19331,112923,0
79851,80207,1
53961,80255,0
116271,25400,0
90619,90088,0
57512,67706,0
89010,56005,0
102372,37116,0
20675,84087,0
10717,23399,0
14175,18675,1
40117,58382,0
128666,127125,0
95399,13277,0
38885,38809,1
20554,20740,1
118365,66518,0
17449,62668,1
49807,48514,0
116097,135215,0
75769,73488,0
78953,132664,0
67257,83269,0
37474,29004,1
92020,89694,1
86846,108882,0
82494,123416,1
70998,43593,0
112820,10116,0
73037,78394,0
7167,46002,0
68167,82687,0
34829,20190,0
21034,82210,0
81996,71466,1
111407,35760,0
23297,4580,0
22027,32051,1
5019,9937,0
39526,98074,0
18785,17767,1
109484,85214,0
93642,129279,0
41399,44183,0
64573,19034,0
134248,33806,0
29187,40990,0
16271,70447,1
799,2147,1
103017,104641,1
83734,130105,0
58517,85718,0
40246,13202,1
47539,31386,0
9356,106665,0
19306,14064,0
96628,26044,0
10493,14271,0
5634,41942,1
22404,21354,1
79687,136802,0
118916,135969,0
114626,3962,0
117940,137810,0
120352,64031,1
107631,46286,0
61582,115565,0
63380,73168,1
83147,110045,0
129597,63738,0
113479,20444,0
107567,125125,0
70915,69742,0
4814,104946,0
58655,23042,0
64247,106551,0
50542,11020,0
100684,76333,0
48053,39540,0
117646,62742,0
51108,23759,1
21204,48911,0
130194,135380,0
68567,67756,0
63148,63207,1
90032,114422,0
4378,24475,1
122934,17262,0
32390,33305,1
28117,55350,1
23419,5946,0
14262,92976,0
6134,27523,1
123001,17860,0
134983,136790,0
27682,131033,0
23632,1865,0
16048,52190,0
132692,47390,0
114159,39240,0
27540,113684,0
68023,45981,1
98784,132400,0
15385,8291,0
33647,135502,0
95020,14405,0
19837,83937,0
36024,36502,1
77675,71430,0
3694,19043,0
78767,94260,0
25891,25892,1
133502,54362,0
52670,116293,0
2722,60155,0
85636,11685,0
25842,62338,1
1957,46234,0
26302,129067,0
16546,34672,1
114285,19865,0
128077,126050,0
60588,69066,1
118927,85391,0
18042,123751,0
19059,26590,0
16392,125591,0
9251,51031,1
60038,84302,0
110803,77510,0
8921,31066,1
98681,124213,0
18160,5704,1
16348,50296,1
77079,137742,0
11696,82599,1
43049,57120,0
98407,62340,0
64581,127356,0
133059,2848,0
108436,100037,0
45414,130411,0
8966,76930,0
60537,97771,0
33200,100310,0
29459,100693,0
47359,27710,1
10763,22291,1
35706,31815,0
34071,34072,1
136814,130870,0
44187,136676,0
34293,44243,0
105212,92360,1
92183,66869,0
10465,11621,0
22132,99339,1
5086,42001,1
66187,43763,1
6134,48928,1
50475,136221,0
29371,48152,0
696,137818,0
42732,58123,0
94748,132944,0
120863,60070,0
97621,38817,0
133260,12914,0
43070,120128,0
31635,46812,0
100325,64517,0
1017,1721,1
46933,90423,0
18507,127446,0
47647,121740,1
90587,122542,0
5938,68585,0
29270,29301,1
135231,54632,0
27142,28641,1
12139,26766,1
82170,130145,0
112311,131927,0
64289,31548,0
10753,56031,0
59247,137469,0
29078,4341,0
1204,84253,0
90933,69306,0
27175,70745,1
81441,6511,0
1761,13256,1
89916,93441,0
62777,58689,0
20608,19783,0
29982,127411,0
69219,88205,0
79883,18727,0
97823,472,0
101216,2171,0
96165,63477,0
72736,72791,1
120600,22179,0
55906,55925,1
78040,25785,0
92507,52385,0
17577,40306,0
46796,63561,0
97037,94563,0
11740,62458,1
46137,43224,0
128768,46460,0
14738,10687,1
34408,86731,0
56450,70340,0
117453,13018,0
14758,11294,0
56545,135051,1
136194,94060,0
11889,10579,1
105100,10745,0
8734,9186,1
20017,54091,1
36164,32476,1
77471,65351,0
81013,40789,0
69243,83191,0
17039,90898,0
87865,64937,0
63927,75496,0
126005,20737,0
126496,76822,0
28862,20802,0
35773,35757,1
124633,46998,0
29511,129802,0
26763,137137,0
107134,103101,0
109872,54270,0
14897,53444,0
109197,95601,0
70372,23292,0
31376,135508,0
73683,121694,0
72368,106903,0
104526,50842,0
4292,5587,1
57349,105489,1
22790,2699,1
9399,71403,1
43878,31192,1
8641,6617,0
25407,25280,1
27191,97565,0
28125,27067,1
52896,57556,1
3767,67027,1
134303,133915,0
24578,33580,0
39218,24824,0
4326,4417,1
90703,119381,0
35741,82575,0
11009,45801,1
35987,81717,1
5210,3110,0
32996,47476,0
9467,51943,0
109044,113039,0
85892,90334,1
125156,70126,0
54544,39523,0
98376,11179,0
71210,5108,0
137862,1155,0
11051,32984,1
5,89340,1
5503,46396,1
63520,125300,0
23900,2679,0
36291,118445,0
75326,137947,0
2070,18273,0
43260,60862,0
38630,28656,0
8661,88372,0
20746,94704,0
4913,5055,1
110140,24484,0
117383,130788,0
68459,27108,1
31310,67402,0
22043,32130,1
109893,126535,0
46756,85330,0
40538,95463,0
6181,129738,0
64144,30689,1
26487,113960,0
93388,36376,0
7485,63785,0
4349,6589,1
14020,31897,0
57287,75715,1
106137,48623,0
33396,58843,1
94687,94111,0
99493,115720,0
24616,5653,1
16547,15825,1
30870,100343,0
29346,60903,0
54633,65837,0
122710,108108,1
59681,89926,0
26278,26289,1
36556,40216,1
92518,10062,0
75965,128094,1
42417,43356,1
130664,133330,0
90734,61833,0
90825,8336,0
112670,87208,0
14174,50130,1
2442,40170,1
59178,95057,0
51341,77644,1
33152,98753,0
111399,113820,0
130571,4444,0
26845,26840,1
6838,6495,1
20065,31246,0
123619,118317,0
21091,79256,1
76561,7074,0
27708,109235,0
65365,73234,0
10121,2575,1
106896,32944,0
26389,125098,0
121619,11957,0
74493,29740,1
19723,17949,1
37639,86255,0
36885,72253,0
22762,92965,0
8167,8219,1
37345,111642,0
12079,69869,0
121294,49861,0
128533,40884,0
78119,132568,0
11028,3816,1
44322,69279,0
34489,58042,1
62767,100343,0
14849,119128,0
118548,120124,1
110548,43588,0
89067,64334,0
43790,93718,1
68981,78998,1
27064,27959,1
82268,73197,1
12854,128048,0
115090,72854,0
126388,65669,0
22860,89475,1
2140,122741,0
3408,44463,0
101278,57730,0
120530,384,0
14863,96368,1
48694,7177,1
27629,72521,1
117306,67607,0
3060,105872,0
79560,122610,0
98590,23473,0
246,45647,0
131780,81470,0
62320,66167,0
112825,108740,0
60595,53121,0
21729,27391,1
78850,78693,0
29198,92941,1
98837,106538,0
111564,12927,0
5138,120839,0
136537,56630,0
38502,3118,0
1064,90524,0
129744,77184,0
23990,23970,1
8669,12801,1
54548,113345,0
9955,136112,1
73966,19708,0
7811,100586,0
95146,112142,0
9126,30651,0
28028,78128,1
60833,88278,0
83602,37217,0
66615,72667,0
83310,83311,1
7288,18153,1
24175,12965,1
13360,13038,1
77549,57887,0
125484,36084,0
76358,70938,0
97080,20642,0
108034,55754,0
89505,61104,0
1232,122955,0
38474,11361,0
35190,8709,1
60196,22736,0
25662,50279,0
20475,50495,0
104644,17642,0
27400,58175,1
35150,58167,0
1342,132511,0
128823,42284,0
101154,24335,0
79016,61952,0
116516,111227,0
38011,30981,0
21462,71356,0
8901,67419,1
137028,10902,0
107631,90142,0
51552,46309,1
60255,86417,0
16210,48624,1
59753,6286,1
102353,76998,1
487,7520,0
2956,83492,1
4292,47798,1
122395,127560,0
73193,50026,0
10011,14410,1
80166,20023,0
39798,39608,1
124485,42115,0
25290,83023,0
125091,18746,0
22785,14349,0
8001,101682,0
6998,21369,0
102534,102539,1
59984,52570,0
99428,135993,0
39188,47984,1
39616,50135,0
29270,29297,1
65083,39457,1
36580,92520,0
24954,79752,1
53070,5675,0
67645,115731,0
1090,12082,1
32282,33176,1
90124,120383,0
37019,50161,0
108055,130917,1
21323,91303,0
62073,27652,0
34712,59487,1
26162,105781,0
117907,12127,0
2325,70985,0
19424,41844,0
37759,122687,0
48811,66191,0
14909,80907,1
77952,114143,0
44735,25173,0
62139,123427,0
99461,126208,0
25922,41281,1
21819,4662,0
85749,125279,0
122436,127789,0
26165,88274,0
36397,43749,0
86648,87,0
122282,20627,0
106880,129290,0
38247,105219,0
45871,1158,0
17915,18042,1
67504,82900,0
12205,52228,0
41974,7141,0
93370,82328,0
17503,128258,0
7490,30756,1
7950,136238,0
82311,126978,0
39917,98366,1
27603,14929,0
20020,41932,0
26508,29717,0
30946,104735,0
78531,72693,0
52096,52291,1
95392,56489,0
117760,643,0
9267,71513,1
88672,10910,1
32645,1365,0
16142,46291,1
4559,66252,0
5789,33512,0
28247,83049,1
8038,14947,0
29367,45238,1
906,71804,0
7991,124097,0
4130,134598,0
17696,67215,0
27307,102934,0
18780,13758,1
61831,6962,1
16724,50149,1
97199,24946,0
84708,45995,1
14522,114638,0
115073,60714,0
53074,82009,1
41972,54269,1
4936,5205,1
86303,24475,0
92219,45368,0
137342,29238,0
100456,13386,0
62236,47672,0
41345,106321,0
24662,56733,0
120661,64488,0
63250,13670,0
47783,47168,0
126847,20654,0
104844,114116,0
42778,28941,0
40885,38722,0
91775,75202,0
98206,17070,0
8758,60426,0
97980,52143,1
85812,95120,0
76004,47881,0
7353,18730,0
56795,32575,0
121062,62493,0
75362,90547,0
25086,61609,0
3282,9811,1
16203,9620,0
112587,116122,0
13644,50146,1
1930,16455,1
127568,110796,0
48063,7847,0
116110,36642,0
91749,40800,0
29691,61510,0
114932,128648,0
57970,57919,1
7989,23198,1
79822,98835,0
126525,77473,0
39596,11735,1
5969,66740,0
124758,80129,0
33381,1499,0
12890,7108,1
51551,129545,0
78709,116056,0
119643,108561,0
73346,110790,0
42881,136341,0
126816,12096,0
57934,75915,1
14092,91748,0
20815,59914,1
4913,5846,1
74570,29838,0
14511,65905,0
78308,26785,0
43086,25359,1
92710,24373,0
22883,71587,0
65286,74770,0
19730,13899,0
14546,10716,1
132090,23747,0
60350,91816,0
129761,125577,1
98740,28806,0
4493,70855,0
8138,116918,0
77040,22858,0
76552,113170,1
94607,76567,1
59474,137031,0
42046,75829,0
109416,92451,0
60335,112843,0
23923,21962,1
37135,122226,0
16871,37202,0
94274,105518,0
117690,20526,0
48515,125346,0
106290,16696,0
15772,85159,0
136226,5936,1
32551,12727,1
35275,6837,0
130138,42216,0
69571,113770,1
29738,92867,1
48129,93006,0
129130,71435,0
38409,29620,0
120370,111299,0
98989,14264,0
36024,55252,1
24502,29733,0
19663,7132,1
22763,21868,1
25710,127486,0
50256,115478,0
19964,20191,1
89605,123165,0
98986,33938,0
100987,112139,0
36033,18395,1
19333,64568,1
131889,57699,0
85217,82140,1
128872,78852,0
102342,16121,0
119166,88553,0
39663,37234,0
121486,70018,0
57402,90641,1
76687,61590,0
12572,57963,0
58693,15585,0
75002,31263,0
15735,17106,1
804,2132,1
59794,40751,0
112177,73660,0
8448,36378,0
103439,8355,0
102088,20683,0
29036,79746,0
137890,29365,0
25124,46786,1
110617,276,0
57593,59861,1
133101,41819,0
136359,76441,0
72419,12123,0
7273,2612,0
58003,97334,0
58091,8411,0
15694,71557,0
125497,125894,0
54972,52021,0
85533,5857,0
133660,62653,0
74783,102031,0
112013,107095,0
93046,121163,0
18331,18394,1
16446,27588,1
68655,44459,0
7229,85140,0
13909,2302,0
81419,115954,1
13363,56609,0
47110,66508,1
104265,23957,0
111910,23518,0
73601,44570,1
33548,7567,0
73500,24868,0
15455,56232,0
35812,106694,0
60849,106964,0
107952,106200,1
130669,91189,0
29193,79226,1
34437,56280,1
91799,27188,1
18235,95846,0
11854,37109,1
63239,115410,0
92265,75153,0
59522,98449,0
2121,94450,0
76888,46633,1
12226,61624,1
54511,36927,1
80247,80275,1
106864,97786,0
4276,89803,1
4877,105235,1
37211,83708,0
74257,89413,0
34930,49124,0
9116,3905,0
83902,103979,0
120394,30563,0
27271,114147,0
10023,69869,0
119235,127198,0
4832,39390,1
61592,14865,1
48416,12281,0
125,26603,1
73173,62150,1
116186,31431,0
102306,64521,0
18412,86258,0
68263,47205,1
42924,21551,0
41147,97456,0
11042,45781,1
96766,21540,0
55094,13546,0
33493,13843,1
28275,49759,0
2442,6616,1
100792,100796,1
112449,132751,0
34610,39309,1
14055,42607,1
16276,5487,1
78340,37434,0
51763,12156,0
48789,92062,0
62156,67190,0
41309,61126,1
134263,47720,0
40675,48022,1
17892,51562,0
65087,65132,1
138196,55640,0
36615,33451,1
11027,59722,1
137230,8735,0
10798,105967,0
16288,38098,1
41062,20241,0
50679,9191,1
14839,62847,0
60101,82555,0
101873,81304,0
27504,24932,1
102127,83503,0
81826,83806,0
103988,132401,0
12481,14071,0
30773,30882,1
31239,108205,0
4846,20913,1
106607,43533,0
22803,56542,0
32406,65376,1
1370,129643,0
24836,70075,1
31008,122117,0
495,90179,1
40529,7437,1
5302,58179,0
96013,65520,0
135035,137737,0
121454,26145,0
115231,87953,0
14715,96660,0
32945,42578,0
21431,36483,1
16120,42257,1
98992,69808,0
41226,12916,0
86299,115891,0
67480,59724,1
119653,67596,0
53884,20613,0
75288,75722,0
89497,82875,0
129785,80104,0
68188,78265,1
52118,60850,0
60583,38185,0
28458,47790,0
82632,58067,0
15780,18267,0
87987,29256,0
75120,62153,1
328,94472,0
43816,17476,1
21343,1833,1
93718,102962,0
107439,75446,0
118212,24645,0
63802,19104,0
15763,14201,1
40331,126490,0
107413,97654,0
86698,84017,0
17569,81201,1
88875,98850,0
75289,113301,0
103575,104908,1
135571,61713,0
28621,9150,1
120747,125605,0
48375,48516,1
19612,6067,1
63374,131100,0
33766,40540,1
16123,74651,1
104619,124714,0
62785,4720,0
138045,18855,0
4356,5378,1
109908,95711,1
53102,121416,0
111250,47043,0
36927,36820,1
79838,21130,0
105751,90408,0
2465,2402,1
108512,73542,0
17055,25340,1
85140,5825,0
20013,134600,0
51607,78530,1
38898,45905,1
99807,16327,1
115105,85226,0
4222,13203,1
59520,52483,0
43578,41749,1
14197,55066,0
6012,114095,0
50859,35263,0
130937,10360,0
81099,55025,0
24072,16529,0
17629,78583,1
109142,112911,0
62053,83054,1
134369,74888,0
2439,39339,1
15273,29942,0
129027,57729,0
20719,109475,0
29339,71469,1
78313,79050,0
36790,32944,0
53472,53480,1
