id1,id2,shared_word_count
4078,132482,12.0
7295,5790,21.0
115109,42620,13.0
77779,45669,28.0
21225,92407,12.0
83810,37245,18.0
51782,103982,12.0
43454,2969,0.0
22042,111462,22.0
52660,98380,24.0
413,67569,22.0
64904,16242,19.0
487,44535,27.0
3603,16138,16.0
50011,121027,17.0
29471,58002,19.0
29442,29505,20.0
3878,43778,0.0
23792,56741,19.0
16479,115394,17.0
92479,52432,27.0
22601,94681,15.0
71792,5758,10.0
20523,108348,9.0
41770,118228,17.0
60209,134405,14.0
21044,31115,0.0
71735,87723,0.0
121940,121934,0.0
41574,86157,21.0
43205,43508,25.0
103892,26975,13.0
23404,103543,20.0
68706,14685,15.0
3860,102646,13.0
26169,26131,27.0
990,62990,11.0
49728,28355,16.0
104971,107725,28.0
132396,1743,14.0
4215,79993,13.0
57990,34106,0.0
8556,28360,12.0
129763,70306,16.0
29293,17895,22.0
33586,115003,18.0
2841,32473,22.0
35641,92822,22.0
49276,114225,15.0
120621,93848,25.0
32710,107835,18.0
35238,8645,24.0
22479,33124,14.0
85054,43176,20.0
39435,53699,18.0
51226,34984,19.0
79702,86452,23.0
109790,91277,26.0
32278,13414,24.0
28975,39014,21.0
20693,23300,8.0
18777,42020,24.0
48868,88105,15.0
113333,130316,9.0
67043,10100,24.0
42218,131784,25.0
41463,137644,21.0
12992,32487,29.0
89832,22633,0.0
106992,76094,0.0
106828,97422,37.0
102436,66244,12.0
82677,5490,28.0
119251,125403,24.0
137512,90541,0.0
98738,34564,0.0
35244,69480,10.0
102594,128504,23.0
136515,132967,15.0
14839,61162,22.0
90958,109030,12.0
19221,9054,20.0
33419,41375,30.0
33079,100962,10.0
29953,36791,35.0
63251,67767,17.0
62723,86136,28.0
33248,123261,19.0
93634,2390,15.0
47737,47362,21.0
46413,58494,18.0
13648,89816,16.0
38023,88210,14.0
49724,76081,21.0
92100,62914,19.0
13540,13801,18.0
119201,47857,16.0
20979,46622,20.0
56754,97248,16.0
121869,57452,21.0
115046,113763,33.0
126650,81115,15.0
25286,49675,29.0
67070,330,16.0
103929,28844,19.0
14675,82882,33.0
102372,42577,20.0
104937,135530,10.0
127220,13030,19.0
97714,90709,33.0
21106,48960,27.0
125428,13269,17.0
60725,55916,17.0
67410,28775,15.0
29737,36727,30.0
114578,9334,25.0
42790,77388,38.0
18967,35651,17.0
12474,29381,26.0
16298,65233,44.0
27642,92706,30.0
67332,130848,12.0
55922,125447,18.0
113263,32463,15.0
123534,92315,15.0
137723,132563,0.0
127966,112346,22.0
32331,13580,25.0
118307,90442,10.0
4583,18689,11.0
49068,135325,0.0
118085,107514,22.0
45689,63570,13.0
31877,15611,20.0
30497,31456,15.0
9982,31377,16.0
105374,51945,8.0
114238,18720,20.0
135757,81654,0.0
136225,82134,10.0
33639,33770,11.0
8263,8333,20.0
35185,1102,19.0
92875,72715,13.0
48419,48424,46.0
16286,48810,18.0
12203,88784,0.0
80607,51437,25.0
2595,57914,9.0
65582,47759,22.0
118882,37589,17.0
114686,25186,16.0
116920,130002,16.0
29493,58443,12.0
883,13307,27.0
2346,125125,14.0
52260,56504,17.0
126330,65061,12.0
48849,43381,32.0
110133,105338,23.0
92757,69418,26.0
8194,36803,9.0
34530,1564,7.0
26139,3169,16.0
87762,88058,14.0
129651,98638,22.0
131668,93568,22.0
10849,90927,18.0
123641,47449,0.0
4284,5633,14.0
105195,105113,14.0
13844,13320,33.0
4859,5159,31.0
30457,34523,17.0
21402,114426,8.0
52615,43513,19.0
7691,32937,18.0
14530,47066,20.0
1065,63821,0.0
132130,32404,16.0
80087,29282,14.0
45435,133177,20.0
106153,83588,10.0
14421,15408,26.0
45925,100328,29.0
69787,29216,24.0
41718,83663,13.0
78021,24928,16.0
8867,123840,15.0
44673,58342,30.0
82122,61531,12.0
20368,20369,20.0
53516,46487,21.0
90547,37464,19.0
61439,30209,12.0
86189,25107,0.0
57757,45471,0.0
86451,7233,13.0
103731,8838,16.0
26944,119520,25.0
42073,77750,24.0
62889,5841,18.0
51272,74060,16.0
42215,35923,26.0
89478,51661,0.0
15134,50951,43.0
100986,15598,30.0
20842,36547,0.0
3049,21531,16.0
96478,130869,16.0
27415,20091,14.0
95434,51117,14.0
49459,58994,19.0
15690,3533,32.0
62006,65536,21.0
52572,18247,34.0
134501,16428,13.0
5368,81812,11.0
36048,66251,17.0
53871,86170,21.0
114607,28228,25.0
123245,92571,19.0
42000,111342,24.0
11724,6766,15.0
91953,24436,17.0
89930,105483,16.0
77416,55612,0.0
75316,14247,17.0
36335,40036,27.0
8920,5291,15.0
32064,55977,25.0
40922,46287,23.0
92463,75691,14.0
3449,22305,28.0
6529,31517,23.0
124389,99036,18.0
8309,27033,32.0
59442,90320,23.0
117021,1735,10.0
2344,2205,12.0
47359,47548,37.0
59410,94826,21.0
125372,12033,9.0
35159,131047,11.0
59514,66602,24.0
26936,44559,11.0
89210,77868,22.0
91996,92013,21.0
42985,77436,16.0
71840,57591,20.0
86759,134614,21.0
100905,40994,0.0
133094,95137,12.0
80239,117757,14.0
102573,65622,0.0
86,75817,16.0
100264,12228,13.0
19326,113615,18.0
74473,1123,16.0
44427,72616,17.0
63923,35973,28.0
43731,42879,14.0
90102,100472,0.0
132050,56728,15.0
11048,95705,0.0
136296,4550,19.0
7057,6362,17.0
1422,1796,20.0
44052,61554,38.0
70819,93323,19.0
27888,49650,21.0
19347,125564,14.0
75669,25094,0.0
31830,129687,33.0
58458,136365,17.0
28122,20778,22.0
87201,79880,16.0
10893,82434,31.0
32227,2612,26.0
7910,3453,13.0
25237,49708,13.0
49918,7179,22.0
45090,57145,17.0
112521,72123,18.0
21880,99906,11.0
43205,43425,30.0
9357,59889,27.0
6684,61875,17.0
12509,71253,12.0
134101,117569,14.0
14756,14821,38.0
51276,110727,29.0
128564,119918,18.0
106507,28203,21.0
36023,10650,22.0
12594,22967,19.0
1667,1776,37.0
5766,44247,24.0
106801,18020,19.0
36294,18838,24.0
42004,95247,23.0
27857,12002,23.0
83835,106293,19.0
94476,82789,0.0
135463,41921,16.0
18454,122519,13.0
32918,107290,18.0
72533,58420,14.0
118327,108199,17.0
15103,15113,22.0
104826,133030,11.0
73842,12343,0.0
35895,46498,23.0
65901,115963,21.0
6126,13786,23.0
129885,27940,27.0
58810,60384,30.0
83194,34028,18.0
21231,115307,14.0
44199,136353,17.0
16352,54106,18.0
59290,59280,22.0
20485,33821,30.0
15624,131723,26.0
131954,133550,17.0
46699,11365,36.0
56204,55871,29.0
117566,30259,16.0
73166,65792,22.0
14664,103011,14.0
3699,111921,25.0
48636,22217,10.0
24557,40295,24.0
20639,22603,27.0
105923,57851,14.0
62601,37809,13.0
32448,49519,22.0
80952,130774,14.0
130394,60695,11.0
38574,12441,25.0
116611,95422,18.0
63619,45721,24.0
21305,64701,23.0
34672,54343,24.0
39425,108718,15.0
55433,21111,18.0
256,119017,14.0
14609,71625,13.0
25055,134586,0.0
60591,88906,15.0
80949,47894,13.0
88626,125343,0.0
25803,24858,15.0
95028,103589,23.0
32298,6112,17.0
34812,69340,29.0
103895,45929,18.0
28316,51520,17.0
91488,8024,0.0
62882,68366,0.0
95735,77036,21.0
104548,78078,11.0
41203,108055,24.0
32281,4017,23.0
73057,79495,15.0
15344,15697,20.0
23152,35734,23.0
63778,63752,15.0
64786,43977,14.0
19949,17653,26.0
4262,5618,23.0
25160,134215,20.0
35066,13656,3.0
42774,96944,19.0
86337,124643,18.0
2582,11518,33.0
80321,70417,13.0
50715,80820,12.0
45833,119265,14.0
1923,86819,16.0
66401,24454,16.0
132977,12657,17.0
77399,87960,15.0
57080,16253,19.0
96307,93600,22.0
78168,66757,18.0
57607,11500,14.0
71142,75254,27.0
12142,31009,23.0
79134,113295,22.0
17792,70618,16.0
9942,124376,18.0
40676,41123,15.0
110361,117673,40.0
107441,94346,21.0
7704,129923,22.0
69118,48834,23.0
78196,129736,14.0
7287,64452,0.0
860,797,21.0
26685,95701,18.0
35695,43732,19.0
8370,102861,19.0
80712,134984,22.0
43243,62480,39.0
86588,73265,5.0
132244,123084,12.0
106470,132930,133.0
111740,87536,10.0
13280,137371,19.0
40933,22576,22.0
32729,25289,22.0
136843,87497,0.0
58402,85334,25.0
82255,112988,24.0
67271,84247,16.0
75437,27208,15.0
70630,9830,15.0
12943,43234,28.0
17679,17653,28.0
36468,104928,20.0
36033,36333,24.0
22816,36746,18.0
96978,69596,12.0
36603,96455,18.0
56843,134148,0.0
93834,9830,10.0
113858,123183,13.0
60997,111939,12.0
96451,101292,43.0
90006,18600,21.0
98418,35491,0.0
82591,96571,15.0
100140,78536,0.0
125303,31674,12.0
135844,118130,15.0
14771,14772,47.0
88149,44581,29.0
116565,116571,27.0
83081,53987,16.0
88672,70917,9.0
64505,71619,20.0
117321,60458,22.0
65319,100883,21.0
34911,95177,16.0
27642,25802,25.0
27687,81670,20.0
67656,27220,18.0
16093,79692,14.0
15583,106579,15.0
3544,121759,0.0
37331,32670,19.0
87652,87688,37.0
15364,67980,18.0
8492,9227,15.0
98581,62901,16.0
9364,71360,21.0
65333,5064,18.0
109877,44052,27.0
114627,27508,16.0
16999,30874,10.0
10977,37102,22.0
19404,71539,17.0
46575,133993,18.0
98065,134230,7.0
123214,47729,16.0
66958,56362,39.0
25428,137853,18.0
129896,71362,13.0
26909,31847,16.0
100831,84572,12.0
64105,118940,14.0
37454,63060,26.0
15051,114804,19.0
118760,88183,18.0
84135,113596,33.0
42888,43083,30.0
45016,74478,21.0
40393,3059,8.0
102302,100301,11.0
7949,112989,0.0
32331,39234,18.0
7293,77630,16.0
49705,17875,20.0
21413,68277,19.0
106293,67792,19.0
68031,92330,9.0
11812,11935,25.0
108954,137681,0.0
5706,77755,32.0
54133,129845,23.0
110992,77274,16.0
89341,127153,12.0
15835,85735,24.0
96716,92540,19.0
9865,9947,23.0
15797,85904,19.0
64971,70024,0.0
48772,69406,13.0
94523,22122,0.0
130601,87478,10.0
52336,84399,32.0
76229,73542,16.0
80895,111284,9.0
34592,17021,23.0
71763,77132,20.0
99642,134581,0.0
5338,5559,28.0
72516,122418,14.0
68269,27115,17.0
96371,96349,16.0
12139,11794,27.0
127873,96916,33.0
99095,101225,19.0
47613,15807,22.0
104798,125129,14.0
38744,10038,19.0
128080,13279,13.0
104925,24910,15.0
111738,106667,18.0
25965,68356,19.0
63978,121773,20.0
1451,116536,31.0
136362,34105,20.0
48854,47378,22.0
79097,77260,14.0
5681,52662,25.0
85302,92818,16.0
92655,101423,13.0
4353,42188,0.0
27121,70433,14.0
80191,83295,11.0
40040,78886,0.0
1377,39798,24.0
13519,17271,13.0
58785,87909,20.0
113026,15907,20.0
75515,77054,19.0
86147,1155,23.0
59862,99400,18.0
16120,25709,26.0
1306,19674,26.0
5665,60031,22.0
2390,37750,19.0
86794,65642,19.0
30914,31039,21.0
1109,52079,0.0
38260,37708,16.0
36632,68080,15.0
75861,128238,13.0
26262,90231,14.0
83226,80103,10.0
92998,475,13.0
32769,32448,18.0
88114,46036,26.0
86645,30895,23.0
76737,114230,24.0
87811,45658,17.0
10073,9731,22.0
78560,38195,12.0
7872,78774,19.0
64717,36879,16.0
80041,103299,19.0
81241,107718,15.0
1323,14616,24.0
11449,91384,22.0
22446,10042,21.0
28028,75944,18.0
125464,136287,19.0
4338,32968,27.0
85443,56225,15.0
91381,107590,7.0
4356,58140,27.0
64920,71705,17.0
28450,28635,0.0
73602,87416,30.0
60780,51955,0.0
55691,125892,9.0
43376,85288,25.0
37199,54528,20.0
20581,57671,15.0
18353,33050,18.0
101684,65107,20.0
86628,70351,27.0
114456,1219,19.0
99291,131392,14.0
126551,94471,16.0
63444,28266,13.0
108658,108695,29.0
53917,89168,20.0
18378,110027,11.0
81952,131981,12.0
104266,126781,23.0
36419,108032,21.0
31243,42202,22.0
28891,47005,24.0
5423,65269,20.0
17863,27571,18.0
103710,134374,8.0
26137,7221,19.0
29696,64632,19.0
20694,30103,23.0
16588,130241,20.0
95517,19578,10.0
84747,33267,18.0
33265,58620,14.0
45305,118375,15.0
44975,10966,24.0
51712,87929,17.0
66437,66477,19.0
41844,53784,23.0
100372,109943,26.0
85003,129682,13.0
7063,17953,22.0
60910,58090,13.0
25362,28443,14.0
52215,128457,0.0
29014,20490,27.0
49842,47953,46.0
100289,11064,17.0
45755,45994,25.0
42907,108043,19.0
49704,14635,17.0
60210,21504,14.0
6895,34930,32.0
52106,78701,18.0
98323,9327,25.0
20554,115685,17.0
46564,47712,14.0
104202,46380,15.0
17750,127001,14.0
66380,111529,0.0
36168,25566,22.0
71033,71032,37.0
51909,109131,14.0
1627,46318,23.0
96451,20564,21.0
123561,57765,13.0
126751,66938,28.0
10337,74478,26.0
31505,48978,31.0
102280,57154,21.0
90705,90502,7.0
73205,136760,0.0
54316,53783,20.0
2248,3730,20.0
65546,84231,24.0
54167,98804,13.0
71337,127891,15.0
9201,44207,15.0
34385,75773,13.0
26531,31481,19.0
92492,67253,17.0
134039,97301,16.0
4944,5400,31.0
109895,74467,26.0
8921,12755,14.0
1761,2819,28.0
92045,64589,13.0
130116,114049,17.0
128327,88064,13.0
54213,58353,25.0
124317,87431,19.0
80407,96486,14.0
81928,22340,0.0
79002,82173,18.0
65128,127780,8.0
112981,7564,14.0
31595,10891,21.0
32707,6851,11.0
125324,89955,8.0
2896,33567,30.0
132904,70031,19.0
39831,121947,18.0
60204,55188,25.0
118387,128785,10.0
21765,33164,20.0
119026,50423,21.0
135525,99786,0.0
26776,89847,18.0
133824,31945,0.0
118029,107584,18.0
11230,29035,9.0
53301,133277,17.0
57629,41533,12.0
32464,32859,27.0
19093,18656,27.0
28697,43188,22.0
43600,68673,23.0
83186,83172,24.0
118185,117658,29.0
80872,95391,0.0
125292,68513,13.0
67663,85943,15.0
58852,32438,23.0
119886,47006,18.0
15291,90141,28.0
121781,102728,12.0
115456,85880,17.0
102675,41851,13.0
86285,56241,23.0
73550,107243,15.0
87139,79451,34.0
114473,70981,13.0
17724,34306,17.0
78992,99522,17.0
66187,19720,19.0
79418,87675,14.0
45006,129867,9.0
5160,18205,24.0
12752,12786,19.0
86477,106693,7.0
69342,131065,18.0
35193,101905,17.0
32052,46286,24.0
102983,102905,24.0
105068,13287,18.0
2708,71116,23.0
137496,25454,23.0
61873,22802,14.0
62312,78695,13.0
5979,34865,20.0
1421,41685,34.0
1205,53173,13.0
75007,5903,30.0
75085,113157,17.0
78835,82966,32.0
104258,71792,20.0
18258,49341,19.0
19591,34129,13.0
2404,96949,15.0
75043,112278,7.0
6553,19845,22.0
7737,7747,23.0
24803,22460,25.0
15249,15391,21.0
107116,16208,21.0
136388,134609,0.0
126059,2760,12.0
97149,21827,16.0
72614,117266,17.0
81119,6599,16.0
25978,14616,31.0
35855,35877,21.0
121939,80475,0.0
126685,22969,19.0
97245,67540,17.0
113127,107348,22.0
71678,47570,20.0
84517,30249,22.0
95069,131003,26.0
8392,130580,13.0
19149,115789,16.0
35984,23458,14.0
23545,33972,23.0
12943,13019,24.0
1623,133302,0.0
36167,46962,21.0
61214,65694,12.0
72956,4891,14.0
88757,115318,13.0
33020,105005,12.0
34612,43548,20.0
8492,8825,18.0
66074,42802,15.0
79102,61771,23.0
97338,67536,17.0
72016,79311,23.0
114480,8181,17.0
68521,19494,25.0
9837,11574,19.0
10476,10965,8.0
107393,62665,18.0
92352,24710,21.0
74943,10932,23.0
10321,85471,22.0
4355,32869,26.0
121224,134860,13.0
120120,118088,14.0
1944,50561,26.0
97622,111788,14.0
4101,4655,35.0
43357,13851,18.0
74584,9226,0.0
121580,128223,18.0
36023,66209,25.0
81715,108498,14.0
32180,99959,17.0
79472,111798,19.0
32064,60020,17.0
28327,57549,15.0
21891,22025,18.0
43601,43594,25.0
36544,6342,19.0
104759,82590,19.0
130812,79087,15.0
74483,45212,35.0
134746,103083,19.0
3088,35585,30.0
124547,106365,27.0
80999,54028,11.0
55452,55599,21.0
11670,118949,19.0
133302,3109,0.0
17067,69163,16.0
8001,37061,13.0
69633,131659,21.0
21952,92066,23.0
115962,110813,27.0
47916,97120,16.0
121169,64013,13.0
41117,80850,0.0
87100,28853,19.0
28209,82222,16.0
1858,1242,18.0
40677,8662,10.0
80487,89035,0.0
42301,125689,17.0
62734,71366,12.0
122188,47995,22.0
19972,40666,23.0
63537,52204,16.0
42665,70355,17.0
32363,33575,27.0
107428,102799,12.0
17228,137732,17.0
14231,28306,17.0
44886,86545,13.0
30660,7876,7.0
44208,16649,28.0
118251,1223,30.0
76877,106788,19.0
88520,88423,23.0
35984,65156,28.0
110529,12803,0.0
13138,80705,17.0
81817,86264,25.0
19641,16821,18.0
54225,130686,12.0
27173,42139,17.0
130645,56086,19.0
70334,185,11.0
28695,93649,0.0
112891,115134,13.0
17020,11013,22.0
36215,91634,21.0
34946,12622,17.0
63417,91993,19.0
127167,97474,18.0
796,3703,17.0
11126,48581,19.0
75698,53576,28.0
96210,19503,21.0
52585,56253,16.0
17872,20148,35.0
105265,66804,21.0
49672,35950,16.0
84989,57843,28.0
48031,69253,0.0
85969,115569,17.0
19866,18073,29.0
26528,90869,20.0
23983,53108,17.0
122103,81042,14.0
61947,92012,21.0
28521,125678,12.0
369,1010,22.0
113186,28469,11.0
33034,112994,14.0
36948,74380,0.0
36033,90009,22.0
8540,21089,12.0
35598,67579,18.0
53803,61652,17.0
91924,102605,10.0
4617,81041,7.0
79149,93044,16.0
128,27112,17.0
16296,21817,25.0
93793,52017,8.0
14190,42320,19.0
3276,108695,19.0
18340,89248,21.0
80013,39492,16.0
20693,104180,17.0
9419,86587,16.0
8724,35287,14.0
53467,6741,14.0
44350,75622,18.0
21817,21495,21.0
62775,93606,27.0
110466,95759,24.0
116625,98508,15.0
13275,97740,16.0
42158,80991,16.0
79069,123631,0.0
60778,108842,29.0
25739,63340,24.0
44085,3777,13.0
47811,118745,18.0
72655,81718,13.0
78471,136662,22.0
111209,111718,0.0
105052,15004,19.0
84130,103253,34.0
53711,73237,27.0
62171,51011,9.0
103054,115975,16.0
20134,9131,13.0
118857,15084,16.0
114516,89056,14.0
35787,40624,15.0
95130,95845,14.0
75910,92104,13.0
40361,86447,0.0
21236,116243,0.0
68173,121904,20.0
1962,60041,27.0
62189,96482,18.0
1885,17519,25.0
2827,20206,0.0
132067,101052,14.0
20452,21095,8.0
93525,71616,0.0
92476,48176,22.0
100079,3200,31.0
96896,115318,12.0
116324,61529,17.0
110052,46465,25.0
124604,41889,16.0
42413,105476,14.0
60572,77656,14.0
68595,23695,20.0
99863,86243,16.0
1801,53979,17.0
11044,21859,19.0
55414,46676,0.0
5912,91021,25.0
976,88240,15.0
67588,70626,25.0
28671,32448,21.0
74816,111557,15.0
68462,101071,43.0
59797,10591,19.0
98953,67429,12.0
54977,92949,27.0
18812,35298,14.0
61002,13327,20.0
21145,125752,15.0
118685,33346,18.0
64685,4834,12.0
15645,34282,25.0
65304,87978,22.0
108811,38804,18.0
60506,35006,26.0
119707,689,22.0
32212,7495,11.0
34200,38132,10.0
11283,23114,17.0
30422,55703,23.0
448,125524,10.0
73433,105774,15.0
41741,25712,22.0
49900,31635,14.0
58316,68656,18.0
4024,27427,19.0
37797,38441,19.0
67072,14860,38.0
40840,65728,19.0
27104,43632,30.0
11321,135196,10.0
116182,118611,10.0
49534,133579,18.0
106400,62681,10.0
10161,7901,22.0
59561,52178,14.0
56348,131854,0.0
1552,28863,18.0
55862,55243,25.0
49969,88017,17.0
74162,77603,14.0
50666,18562,15.0
1499,42720,18.0
25075,9301,0.0
128123,23709,21.0
102753,94107,9.0
53071,134625,19.0
77703,2862,27.0
43213,73749,18.0
42620,135436,11.0
67179,41803,13.0
86603,57474,17.0
77469,47838,19.0
75209,46139,20.0
27084,16930,25.0
102476,64951,13.0
57294,9979,17.0
6828,17392,40.0
120606,66022,17.0
4292,5512,14.0
100005,99913,25.0
18325,16613,16.0
43039,50162,20.0
14212,54164,17.0
28333,122015,13.0
95691,103486,15.0
97913,74708,22.0
73217,67004,15.0
95236,25950,18.0
116194,105626,10.0
37327,138271,0.0
2821,8242,28.0
120339,38198,18.0
26969,62029,18.0
35218,125086,11.0
7203,34790,28.0
134125,59946,12.0
14449,57705,30.0
38423,107396,8.0
43068,49174,19.0
96591,123261,25.0
100826,84256,18.0
115158,89886,21.0
42938,25727,25.0
15804,81246,17.0
106878,58390,22.0
26821,108264,18.0
53284,32578,29.0
14537,65836,20.0
94057,123361,13.0
132117,128145,8.0
26817,63168,19.0
20918,53375,0.0
43625,25724,20.0
17903,19015,22.0
134028,43922,0.0
25962,6930,20.0
136048,54818,14.0
32184,76836,16.0
131294,98124,16.0
4295,47363,19.0
63278,46786,16.0
40657,62258,25.0
31009,36429,31.0
21898,94946,15.0
51114,37445,23.0
35773,34573,18.0
87135,46361,22.0
91359,123995,25.0
18914,39003,21.0
59385,18502,2.0
13838,39214,29.0
125907,63559,23.0
53340,88517,20.0
24918,78886,0.0
12881,13096,19.0
130627,56239,28.0
129899,78103,13.0
39402,105861,16.0
62343,62418,36.0
89590,4805,18.0
35004,19075,14.0
70091,60652,10.0
27474,77649,21.0
60620,134436,17.0
102220,104076,14.0
27415,86497,4.0
65604,101978,27.0
76322,131471,11.0
115788,42674,16.0
72360,89922,13.0
16239,15852,0.0
48908,31936,28.0
8783,92333,14.0
119926,124616,18.0
98731,126317,11.0
42799,43770,19.0
76119,62473,0.0
74391,23012,17.0
77353,86637,0.0
11482,89933,28.0
25680,31388,23.0
101558,79515,0.0
45319,127873,19.0
68765,104231,26.0
73766,35972,11.0
105564,80689,18.0
123647,73430,17.0
111217,2542,25.0
132645,42454,19.0
37054,75363,31.0
103562,41767,20.0
90328,14073,18.0
96769,14632,23.0
62054,72073,17.0
34012,80209,19.0
63019,96019,27.0
46733,90485,10.0
34603,71902,25.0
3075,112111,19.0
15484,41935,22.0
68243,76309,26.0
11061,11164,25.0
85302,47590,12.0
108693,110119,13.0
61754,48926,22.0
111579,111582,19.0
95595,128065,20.0
43912,13026,34.0
35487,26862,16.0
99436,115480,16.0
90795,65050,24.0
17859,25814,23.0
48614,69144,18.0
6126,49052,16.0
7416,30501,11.0
137933,30940,0.0
3357,24869,21.0
127046,284,0.0
110066,28490,9.0
94123,27823,18.0
39836,90745,26.0
17750,66787,19.0
10787,57673,17.0
136700,55803,17.0
100770,36807,14.0
90038,109709,15.0
93067,102384,11.0
80627,80652,40.0
95008,118245,15.0
78676,18260,24.0
105101,13257,12.0
89483,38859,22.0
117533,75458,7.0
19785,11991,16.0
14314,75327,5.0
96775,267,0.0
65900,107353,20.0
127827,125836,0.0
440,71617,28.0
64981,65033,30.0
68559,137391,11.0
82957,82953,26.0
91951,112889,23.0
75828,13361,22.0
57198,80606,14.0
48772,49827,12.0
13998,62010,23.0
7047,102782,14.0
12752,8593,18.0
1685,3447,18.0
71618,126211,14.0
69843,41770,0.0
26696,79585,18.0
84871,71354,26.0
27535,27517,16.0
102968,102994,20.0
38271,59150,18.0
17464,47545,16.0
84287,134295,16.0
21296,21857,19.0
53326,132448,0.0
2495,5623,26.0
109159,24282,14.0
18943,28886,15.0
20418,133255,9.0
16811,46024,22.0
38801,28916,26.0
4883,74566,17.0
25432,125230,20.0
102986,103688,24.0
51126,89492,26.0
123041,45852,14.0
55831,79540,24.0
83214,62281,17.0
102893,102867,24.0
75887,110434,15.0
106481,77499,15.0
30045,117950,12.0
94640,30499,21.0
79453,60398,24.0
19036,5313,29.0
43047,42913,30.0
83217,58066,8.0
62473,120876,19.0
94407,97219,32.0
41658,21941,7.0
43270,74057,23.0
128849,74862,14.0
63217,21708,18.0
54716,132095,14.0
5845,115100,14.0
94628,124615,17.0
65644,92458,15.0
23214,106170,15.0
77979,117317,14.0
116982,600,11.0
133053,46420,17.0
89436,124445,11.0
36813,32194,19.0
7939,33785,0.0
118311,133885,8.0
71720,31981,18.0
16370,64359,32.0
120684,24746,18.0
111588,88446,14.0
21384,59200,21.0
21441,56920,22.0
49017,24143,21.0
116068,125548,22.0
91463,23457,15.0
119404,74430,18.0
88549,74565,16.0
14204,13081,23.0
61731,63646,19.0
12763,87071,15.0
20905,56363,0.0
69442,540,15.0
14796,14766,25.0
70859,41670,13.0
17546,17657,30.0
81800,19144,20.0
82795,85649,17.0
14070,78222,20.0
36102,62424,38.0
43751,87120,19.0
36023,85421,20.0
77294,87025,14.0
49400,55037,23.0
93848,100884,23.0
135334,44404,17.0
44687,78639,20.0
1367,106647,24.0
109325,109327,21.0
10155,36387,22.0
127608,77989,24.0
7706,7693,34.0
63744,101293,24.0
55111,56875,27.0
70273,2644,17.0
69292,65968,22.0
71692,24022,0.0
21186,28411,13.0
7512,44349,14.0
82226,76167,18.0
4181,4281,20.0
126645,12931,19.0
4728,43753,24.0
19069,54034,17.0
20210,18029,29.0
90812,117674,17.0
125648,130449,16.0
17184,33408,23.0
14095,46730,27.0
34688,24619,23.0
36488,35977,19.0
4787,96332,16.0
21411,69202,23.0
41730,25531,20.0
62277,49277,18.0
61251,128285,12.0
77807,117516,0.0
124746,18185,13.0
97783,70755,23.0
33788,5973,15.0
9267,8274,16.0
137872,136283,0.0
54049,91061,28.0
63901,72391,14.0
51661,9454,0.0
60679,73057,19.0
134736,115069,13.0
6912,8718,17.0
18098,44254,19.0
38598,135380,12.0
58135,81709,26.0
23848,85167,25.0
50273,24180,35.0
64145,87350,0.0
28530,28436,17.0
25184,89966,18.0
53181,57948,13.0
46128,113694,21.0
29387,85597,12.0
119334,119337,30.0
75020,30084,13.0
21788,59873,20.0
122321,135188,29.0
50712,14376,17.0
4778,46755,20.0
99298,49787,18.0
46320,15364,16.0
120328,125024,10.0
116753,50057,18.0
24775,6548,28.0
115108,69595,10.0
4047,12939,26.0
35053,128422,12.0
58267,82905,15.0
13765,32693,30.0
31811,64449,15.0
57863,91981,0.0
79682,55409,17.0
90333,79853,15.0
35301,63,17.0
101607,122644,17.0
93089,136759,0.0
73947,30783,17.0
8667,38037,0.0
131263,83525,12.0
128802,12962,0.0
94477,75616,10.0
32285,126144,20.0
51412,29450,14.0
7699,62522,10.0
11932,59157,0.0
38598,77036,20.0
136211,129939,0.0
81704,8324,22.0
131025,154,10.0
122094,65611,12.0
70064,79948,28.0
72729,108033,17.0
41520,71538,16.0
77239,9070,17.0
138258,7335,0.0
90140,16124,0.0
75632,21332,32.0
8448,96220,19.0
20467,49465,0.0
66940,86694,15.0
27858,20754,14.0
33478,122329,21.0
124591,112672,6.0
36752,108122,15.0
116475,94788,31.0
16268,40302,21.0
61678,35156,13.0
15300,4100,20.0
35678,53244,0.0
92994,136027,14.0
38902,124785,16.0
29260,48837,28.0
7412,121475,11.0
2380,1926,31.0
117171,134599,16.0
7861,32291,16.0
12941,24617,10.0
63007,25671,38.0
82742,62484,41.0
119055,119893,14.0
135576,41964,10.0
66349,2011,0.0
133759,8921,11.0
108663,133497,13.0
76317,91027,15.0
6141,131116,17.0
64193,64219,34.0
102338,109236,8.0
12574,112194,0.0
98863,55398,0.0
75086,112593,14.0
36024,36367,14.0
6221,13299,27.0
99488,16249,18.0
57853,66460,11.0
122325,83756,10.0
14421,16414,22.0
68323,50296,26.0
9121,34036,11.0
102173,116634,20.0
54913,111512,38.0
69619,23504,21.0
48294,112401,21.0
80859,8256,18.0
64683,75524,16.0
99707,59557,17.0
2355,10536,18.0
195,3417,12.0
57547,69082,14.0
55619,44078,15.0
36023,85973,15.0
97565,78314,18.0
62083,62106,12.0
112024,52598,21.0
78097,125349,18.0
52355,60360,13.0
115558,128279,23.0
34869,25790,24.0
75372,81778,23.0
4565,72205,21.0
33357,36469,30.0
41472,72434,18.0
91865,69256,19.0
13749,79933,15.0
49785,78224,20.0
26883,88228,25.0
122828,39916,11.0
42320,53128,17.0
7288,31727,13.0
65562,67876,22.0
