id1,id2,common_neighbors,jaccard,adamic_adar,shortest_path
85496,126075,0.0,0.0,0.0,-1.0
87976,43988,0.0,0.0,0.0,-1.0
83245,50028,0.0,0.0,0.0,-1.0
127005,86340,0.0,0.0,0.0,-1.0
69005,107018,0.0,0.0,0.0,-1.0
98226,76794,0.0,0.0,0.0,-1.0
35592,3493,0.0,0.0,0.0,-1.0
35218,81331,0.0,0.0,0.0,-1.0
60382,80619,0.0,0.0,0.0,-1.0
2680,66676,0.0,0.0,0.0,1.0
82730,112432,0.0,0.0,0.0,-1.0
45495,50977,0.0,0.0,0.0,8.0
17227,8594,0.0,0.0,0.0,-1.0
76514,68577,0.0,0.0,0.0,-1.0
16413,133761,0.0,0.0,0.0,7.0
32421,125703,0.0,0.0,0.0,-1.0
81928,31493,9.0,0.008057296329453895,2.3553009205420126,1.0
72373,93315,0.0,0.0,0.0,9.0
100586,58976,0.0,0.0,0.0,-1.0
48440,82266,6.0,0.2222222222222222,1.2507603509418372,1.0
62031,113799,0.0,0.0,0.0,-1.0
67120,67032,2.0,0.020833333333333332,0.3653019870733861,1.0
21739,113364,0.0,0.0,0.0,-1.0
1606,22586,2.0,0.1,1.0906168935133367,1.0
2406,68736,0.0,0.0,0.0,-1.0
27440,49226,6.0,0.05714285714285714,1.259307601831642,1.0
98138,87399,0.0,0.0,0.0,-1.0
24172,85734,4.0,0.19047619047619047,1.2030598190927808,1.0
115407,101205,1.0,0.16666666666666666,0.5581106265512472,1.0
46845,124908,0.0,0.0,0.0,9.0
14946,111497,0.0,0.0,0.0,10.0
56380,133355,0.0,0.0,0.0,-1.0
115605,74718,0.0,0.0,0.0,-1.0
27140,18974,5.0,0.14285714285714285,1.4708971619403155,1.0
88148,62095,0.0,0.0,0.0,5.0
44680,29968,2.0,0.014925373134328358,0.9273799996201022,1.0
75424,21060,0.0,0.0,0.0,-1.0
21684,72828,0.0,0.0,0.0,1.0
76771,116034,0.0,0.0,0.0,-1.0
75297,35831,0.0,0.0,0.0,-1.0
33216,50386,9.0,0.08411214953271028,2.5240891835298855,1.0
114708,56098,0.0,0.0,0.0,-1.0
135620,108390,0.0,0.0,0.0,-1.0
131285,39464,0.0,0.0,0.0,-1.0
82578,32737,0.0,0.0,0.0,-1.0
71853,47530,0.0,0.0,0.0,-1.0
105092,105310,0.0,0.0,0.0,-1.0
65199,95096,0.0,0.0,0.0,-1.0
106108,106144,4.0,0.1,1.1933208903918984,1.0
31916,27870,0.0,0.0,0.0,6.0
6629,18994,2.0,0.024691358024691357,0.607029304930548,1.0
4860,6075,3.0,0.002577319587628866,0.7358849335056288,1.0
54692,57411,0.0,0.0,0.0,-1.0
133315,103979,0.0,0.0,0.0,-1.0
2726,28476,7.0,0.05737704918032787,1.8274765833727897,1.0
92477,137847,0.0,0.0,0.0,-1.0
9698,93865,0.0,0.0,0.0,-1.0
61846,111379,0.0,0.0,0.0,6.0
102867,11065,0.0,0.0,0.0,-1.0
67250,17192,0.0,0.0,0.0,1.0
26157,33457,0.0,0.0,0.0,8.0
25309,19353,9.0,0.15,1.7470864317164687,1.0
35851,36008,2.0,0.0033333333333333335,0.39992910688663763,1.0
25489,136828,0.0,0.0,0.0,-1.0
115799,134880,0.0,0.0,0.0,-1.0
18687,13630,6.0,0.04054054054054054,1.544609934095621,1.0
75954,25760,0.0,0.0,0.0,-1.0
51161,3819,0.0,0.0,0.0,-1.0
44778,52524,2.0,0.06060606060606061,0.5711511297759921,1.0
120024,6633,0.0,0.0,0.0,-1.0
58069,29753,0.0,0.0,0.0,-1.0
105182,137974,0.0,0.0,0.0,-1.0
31234,31688,19.0,0.021939953810623556,4.821083692787209,1.0
15115,137238,0.0,0.0,0.0,-1.0
89008,114765,0.0,0.0,0.0,10.0
60723,105272,0.0,0.0,0.0,-1.0
79403,34974,0.0,0.0,0.0,-1.0
27094,25733,4.0,0.04938271604938271,0.7190932115752504,1.0
134547,84207,1.0,0.09090909090909091,0.40242960438184466,1.0
118928,121648,0.0,0.0,0.0,-1.0
123577,56106,0.0,0.0,0.0,-1.0
57014,50176,0.0,0.0,0.0,-1.0
60090,43930,0.0,0.0,0.0,-1.0
77256,120362,0.0,0.0,0.0,13.0
127140,19654,0.0,0.0,0.0,-1.0
23691,15757,0.0,0.0,0.0,8.0
93993,83574,3.0,0.030927835051546393,1.3575727396367907,1.0
9239,111601,0.0,0.0,0.0,5.0
37871,56303,0.0,0.0,0.0,-1.0
10476,11433,4.0,0.0033140016570008283,0.916015964058688,1.0
86803,37767,0.0,0.0,0.0,-1.0
134518,29125,0.0,0.0,0.0,-1.0
35679,83448,0.0,0.0,0.0,-1.0
1897,34466,5.0,0.028735632183908046,1.0543492688801768,1.0
100241,34463,0.0,0.0,0.0,-1.0
60424,65871,3.0,0.075,0.8238486213973003,1.0
23483,65634,0.0,0.0,0.0,-1.0
38091,99167,0.0,0.0,0.0,-1.0
62136,70962,0.0,0.0,0.0,-1.0
8138,66694,0.0,0.0,0.0,-1.0
32326,28069,0.0,0.0,0.0,4.0
81928,56705,8.0,0.007023705004389816,2.269139314081258,1.0
118823,67023,0.0,0.0,0.0,-1.0
125321,105027,0.0,0.0,0.0,-1.0
99654,89662,0.0,0.0,0.0,-1.0
127254,86756,0.0,0.0,0.0,-1.0
47732,108877,0.0,0.0,0.0,-1.0
109663,101017,0.0,0.0,0.0,-1.0
9320,34272,0.0,0.0,0.0,-1.0
73263,955,0.0,0.0,0.0,-1.0
116672,134089,0.0,0.0,0.0,-1.0
26415,98101,0.0,0.0,0.0,-1.0
42128,136184,0.0,0.0,0.0,4.0
84756,53524,0.0,0.0,0.0,-1.0
135116,94545,0.0,0.0,0.0,-1.0
17666,54388,0.0,0.0,0.0,-1.0
38468,81466,5.0,0.09433962264150944,1.2605132311030602,1.0
44420,60890,0.0,0.0,0.0,5.0
2685,38117,2.0,0.03508771929824561,0.44379569191076074,1.0
22697,16517,0.0,0.0,0.0,-1.0
21320,38334,3.0,0.07317073170731707,0.8085717555020093,1.0
97961,44242,0.0,0.0,0.0,-1.0
45678,9333,0.0,0.0,0.0,1.0
98707,126699,0.0,0.0,0.0,-1.0
69129,96055,0.0,0.0,0.0,-1.0
130155,44350,0.0,0.0,0.0,-1.0
135463,59140,0.0,0.0,0.0,-1.0
60886,23441,3.0,0.08571428571428572,0.8043390274881055,1.0
58731,10303,0.0,0.0,0.0,-1.0
2370,8584,4.0,0.04395604395604396,0.8090754551504278,1.0
17917,25402,4.0,0.041666666666666664,0.893365189176203,1.0
25323,22248,0.0,0.0,0.0,-1.0
107280,126397,0.0,0.0,0.0,1.0
24316,6157,7.0,0.051470588235294115,1.6174101642964556,1.0
11549,54422,0.0,0.0,0.0,9.0
80633,68166,1.0,0.045454545454545456,0.28126641406272834,1.0
62622,58560,0.0,0.0,0.0,-1.0
73441,51764,0.0,0.0,0.0,-1.0
134551,14470,0.0,0.0,0.0,-1.0
55552,26299,0.0,0.0,0.0,-1.0
93161,33298,0.0,0.0,0.0,-1.0
124208,17623,0.0,0.0,0.0,-1.0
26564,42813,1.0,0.009900990099009901,0.2211514277946646,1.0
79532,84967,0.0,0.0,0.0,1.0
35573,62413,0.0,0.0,0.0,7.0
60011,58012,0.0,0.0,0.0,-1.0
108085,101003,2.0,0.125,0.5006216581275632,1.0
62871,29088,2.0,0.01904761904761905,0.4378340671029902,1.0
75277,93783,0.0,0.0,0.0,-1.0
41259,70818,3.0,0.0297029702970297,0.8676134803741062,1.0
10075,9823,1.0,0.02040816326530612,0.23090777506376875,1.0
96917,10263,0.0,0.0,0.0,-1.0
7242,74615,0.0,0.0,0.0,5.0
39751,39820,5.0,0.04,1.4597747275301172,1.0
61754,40989,2.0,0.012658227848101266,0.7613634470551562,1.0
9926,23153,2.0,0.029411764705882353,0.31527450048491446,1.0
78676,15346,0.0,0.0,0.0,-1.0
4204,14455,0.0,0.0,0.0,4.0
106570,61617,0.0,0.0,0.0,-1.0
49863,88233,0.0,0.0,0.0,-1.0
16848,18790,7.0,0.033816425120772944,1.519892772967571,1.0
56312,82962,0.0,0.0,0.0,-1.0
55414,12780,4.0,0.023391812865497075,1.0052004084690467,1.0
46694,50463,0.0,0.0,0.0,4.0
135435,10397,0.0,0.0,0.0,-1.0
100482,130716,0.0,0.0,0.0,-1.0
51674,101630,0.0,0.0,0.0,-1.0
33070,129693,0.0,0.0,0.0,13.0
49873,51203,3.0,0.05357142857142857,0.7361259965131113,1.0
7978,55087,0.0,0.0,0.0,-1.0
113693,126176,0.0,0.0,0.0,1.0
45493,52996,0.0,0.0,0.0,-1.0
120391,13442,0.0,0.0,0.0,-1.0
6187,53964,0.0,0.0,0.0,1.0
135923,25928,0.0,0.0,0.0,-1.0
85422,40873,0.0,0.0,0.0,7.0
5037,137745,0.0,0.0,0.0,7.0
46564,64254,7.0,0.05185185185185185,1.7938228436642607,1.0
96191,5390,0.0,0.0,0.0,-1.0
93089,129782,0.0,0.0,0.0,-1.0
36774,41355,0.0,0.0,0.0,-1.0
14222,46804,17.0,0.0648854961832061,4.186254142352524,1.0
18534,104317,0.0,0.0,0.0,-1.0
93297,14900,0.0,0.0,0.0,-1.0
116178,121197,0.0,0.0,0.0,-1.0
62715,137227,0.0,0.0,0.0,-1.0
49510,25402,10.0,0.136986301369863,2.1321528920924866,1.0
23642,109133,0.0,0.0,0.0,-1.0
55400,19739,8.0,0.08421052631578947,2.1751316557746567,1.0
65313,131729,0.0,0.0,0.0,-1.0
92424,92486,0.0,0.0,0.0,-1.0
45760,76888,4.0,0.02631578947368421,1.129208213203192,1.0
120102,57183,0.0,0.0,0.0,-1.0
88595,76608,0.0,0.0,0.0,-1.0
124323,104844,0.0,0.0,0.0,-1.0
2757,15831,0.0,0.0,0.0,4.0
45064,51262,1.0,0.010638297872340425,0.28126641406272834,1.0
109490,113391,0.0,0.0,0.0,-1.0
92014,122290,0.0,0.0,0.0,8.0
5240,44140,2.0,0.028169014084507043,0.46618618836873155,1.0
94250,1140,0.0,0.0,0.0,-1.0
101390,81766,0.0,0.0,0.0,-1.0
24317,83022,0.0,0.0,0.0,-1.0
46568,53635,0.0,0.0,0.0,-1.0
77756,22531,0.0,0.0,0.0,-1.0
29795,102197,0.0,0.0,0.0,-1.0
109586,102860,0.0,0.0,0.0,1.0
47351,124387,0.0,0.0,0.0,8.0
311,120267,0.0,0.0,0.0,6.0
43820,84911,0.0,0.0,0.0,4.0
90806,43575,10.0,0.17543859649122806,3.5035352367473234,1.0
56085,39770,0.0,0.0,0.0,-1.0
29178,110261,0.0,0.0,0.0,1.0
35463,44201,0.0,0.0,0.0,-1.0
93331,119972,4.0,0.2,1.931830497573937,1.0
45070,98986,1.0,0.030303030303030304,0.21714724095162588,1.0
59753,86806,0.0,0.0,0.0,3.0
5224,74177,0.0,0.0,0.0,-1.0
39048,101848,0.0,0.0,0.0,-1.0
40900,70238,2.0,0.011976047904191617,0.535806728116155,1.0
73059,134953,0.0,0.0,0.0,-1.0
6134,13706,3.0,0.003787878787878788,1.0081267144441592,1.0
68699,71664,0.0,0.0,0.0,-1.0
21366,118381,0.0,0.0,0.0,-1.0
33941,19289,0.0,0.0,0.0,6.0
108320,44693,0.0,0.0,0.0,-1.0
98984,86258,0.0,0.0,0.0,-1.0
129804,4280,0.0,0.0,0.0,-1.0
99676,122605,0.0,0.0,0.0,-1.0
122425,123064,0.0,0.0,0.0,-1.0
38493,99459,0.0,0.0,0.0,8.0
75607,33442,2.0,0.044444444444444446,0.47504337920310447,1.0
27234,82679,0.0,0.0,0.0,1.0
103013,105942,3.0,0.014634146341463415,0.7195879269613032,1.0
12080,96855,0.0,0.0,0.0,-1.0
72445,46861,0.0,0.0,0.0,-1.0
60284,92566,0.0,0.0,0.0,7.0
93366,31126,0.0,0.0,0.0,-1.0
76773,49520,0.0,0.0,0.0,-1.0
85868,5583,0.0,0.0,0.0,-1.0
18667,89488,0.0,0.0,0.0,-1.0
69115,69146,7.0,0.09859154929577464,1.626016497986364,1.0
17405,66507,0.0,0.0,0.0,1.0
69643,50689,1.0,0.03333333333333333,0.24842549839846914,1.0
32301,8344,0.0,0.0,0.0,17.0
110882,66380,0.0,0.0,0.0,-1.0
123195,125276,0.0,0.0,0.0,-1.0
89515,79879,0.0,0.0,0.0,-1.0
73273,660,0.0,0.0,0.0,-1.0
61413,73084,0.0,0.0,0.0,-1.0
50688,27142,9.0,0.0967741935483871,2.437646238975238,1.0
80466,85345,0.0,0.0,0.0,-1.0
105355,90942,0.0,0.0,0.0,-1.0
137191,40797,0.0,0.0,0.0,-1.0
29074,78722,2.0,0.03076923076923077,0.5385438323298516,1.0
75027,18342,0.0,0.0,0.0,5.0
53669,59890,0.0,0.0,0.0,-1.0
55191,123710,0.0,0.0,0.0,-1.0
12727,48674,0.0,0.0,0.0,6.0
96179,75964,0.0,0.0,0.0,-1.0
48851,32946,17.0,0.04473684210526316,3.653252583168218,1.0
123047,30082,0.0,0.0,0.0,-1.0
88485,27396,0.0,0.0,0.0,-1.0
59597,83623,0.0,0.0,0.0,6.0
70255,77224,5.0,0.13157894736842105,1.4158457855722777,1.0
129356,38928,0.0,0.0,0.0,-1.0
29619,94008,0.0,0.0,0.0,5.0
109425,12502,0.0,0.0,0.0,-1.0
30045,35535,1.0,0.012658227848101266,0.22755980665670933,1.0
92784,99405,0.0,0.0,0.0,12.0
33145,33769,1.0,0.0055248618784530384,0.3396232718951086,1.0
8533,88970,0.0,0.0,0.0,5.0
89954,112226,0.0,0.0,0.0,14.0
112339,9466,0.0,0.0,0.0,-1.0
798,4518,1.0,0.0015037593984962407,0.136164226628276,1.0
95576,1781,0.0,0.0,0.0,-1.0
101761,23082,0.0,0.0,0.0,-1.0
115697,44384,0.0,0.0,0.0,-1.0
37221,56543,0.0,0.0,0.0,-1.0
76401,28725,0.0,0.0,0.0,-1.0
44036,41181,0.0,0.0,0.0,-1.0
31267,131751,0.0,0.0,0.0,4.0
60409,62290,0.0,0.0,0.0,-1.0
75250,75857,0.0,0.0,0.0,-1.0
5001,6036,5.0,0.10416666666666667,1.0809008770188222,1.0
47567,117548,0.0,0.0,0.0,1.0
36106,34797,10.0,0.011325028312570781,2.5801577717396587,1.0
100498,36313,0.0,0.0,0.0,-1.0
113448,80348,0.0,0.0,0.0,-1.0
108704,136479,0.0,0.0,0.0,1.0
134980,13441,0.0,0.0,0.0,-1.0
316,46389,0.0,0.0,0.0,3.0
42044,74454,0.0,0.0,0.0,-1.0
120136,35183,0.0,0.0,0.0,-1.0
22739,115738,0.0,0.0,0.0,7.0
4286,46419,0.0,0.0,0.0,1.0
132617,19271,0.0,0.0,0.0,-1.0
26644,26595,4.0,0.005970149253731343,1.1450739070909284,1.0
58412,80957,0.0,0.0,0.0,1.0
85341,6682,0.0,0.0,0.0,-1.0
41512,55878,0.0,0.0,0.0,-1.0
74831,2317,0.0,0.0,0.0,-1.0
69163,69238,13.0,0.1,2.7317168054483645,1.0
75457,103858,0.0,0.0,0.0,9.0
26016,34094,0.0,0.0,0.0,-1.0
53567,116738,0.0,0.0,0.0,-1.0
24179,33031,0.0,0.0,0.0,1.0
89724,112027,0.0,0.0,0.0,-1.0
58608,45886,0.0,0.0,0.0,-1.0
81603,48802,0.0,0.0,0.0,-1.0
37171,37214,1.0,0.0025906735751295338,0.22062394912909372,1.0
4859,5503,1.0,0.0007457121551081282,0.2710850306818168,1.0
95259,113592,0.0,0.0,0.0,-1.0
4353,15698,3.0,0.024793388429752067,0.5756192590728232,1.0
1897,104895,0.0,0.0,0.0,6.0
30087,53688,0.0,0.0,0.0,-1.0
132027,135927,0.0,0.0,0.0,-1.0
88420,21300,0.0,0.0,0.0,-1.0
27773,47618,3.0,0.06976744186046512,0.6365324853326345,1.0
25355,6264,10.0,0.09803921568627451,2.1489692615491127,1.0
33216,32873,0.0,0.0,0.0,3.0
134147,75237,0.0,0.0,0.0,-1.0
29982,89562,1.0,0.02564102564102564,0.45511961331341866,1.0
124371,26417,0.0,0.0,0.0,-1.0
76850,29086,0.0,0.0,0.0,-1.0
7583,106007,0.0,0.0,0.0,8.0
116069,134378,0.0,0.0,0.0,-1.0
32618,37802,0.0,0.0,0.0,-1.0
38715,8125,0.0,0.0,0.0,-1.0
2037,46673,0.0,0.0,0.0,1.0
10332,81851,0.0,0.0,0.0,-1.0
67204,84724,1.0,0.04,0.16568686544391886,1.0
96499,96505,0.0,0.0,0.0,1.0
100248,138261,0.0,0.0,0.0,-1.0
17549,52206,0.0,0.0,0.0,4.0
76519,16885,0.0,0.0,0.0,-1.0
68132,77767,0.0,0.0,0.0,-1.0
115486,98288,0.0,0.0,0.0,-1.0
17039,106923,0.0,0.0,0.0,1.0
11226,24178,0.0,0.0,0.0,-1.0
105601,59775,0.0,0.0,0.0,-1.0
103185,25876,0.0,0.0,0.0,-1.0
38277,17156,0.0,0.0,0.0,-1.0
15466,76133,0.0,0.0,0.0,-1.0
12124,18027,0.0,0.0,0.0,5.0
27154,27182,5.0,0.04854368932038835,1.315520840493718,1.0
78494,74632,0.0,0.0,0.0,1.0
5358,103818,0.0,0.0,0.0,-1.0
68469,65823,2.0,0.01282051282051282,0.45034461648073953,1.0
9422,43845,0.0,0.0,0.0,1.0
72986,51266,0.0,0.0,0.0,-1.0
104233,7652,0.0,0.0,0.0,-1.0
11825,71123,2.0,0.008547008547008548,0.41650016151177605,1.0
33670,81339,0.0,0.0,0.0,1.0
35318,56174,0.0,0.0,0.0,-1.0
22933,4866,0.0,0.0,0.0,-1.0
14896,81026,0.0,0.0,0.0,1.0
88304,25643,0.0,0.0,0.0,-1.0
105158,45000,0.0,0.0,0.0,-1.0
30914,31046,0.0,0.0,0.0,1.0
72661,83912,0.0,0.0,0.0,1.0
53773,77064,4.0,0.25,1.1323842313602255,1.0
8191,74167,0.0,0.0,0.0,9.0
70668,73323,4.0,0.05405405405405406,1.546480880562342,1.0
29023,90355,0.0,0.0,0.0,5.0
50433,131982,0.0,0.0,0.0,6.0
41671,69717,0.0,0.0,0.0,-1.0
70255,42808,12.0,0.15584415584415584,3.616939489163083,1.0
133222,16228,0.0,0.0,0.0,-1.0
63252,92690,0.0,0.0,0.0,-1.0
34958,14228,6.0,0.0967741935483871,1.5152674649422317,1.0
53068,62686,0.0,0.0,0.0,-1.0
26478,77521,1.0,0.008695652173913044,0.3396232718951086,1.0
26062,90470,1.0,0.034482758620689655,0.2835784920513334,1.0
5790,126265,0.0,0.0,0.0,-1.0
10728,17591,0.0,0.0,0.0,4.0
60034,114300,0.0,0.0,0.0,-1.0
15543,36294,0.0,0.0,0.0,-1.0
69479,25875,0.0,0.0,0.0,-1.0
133436,76252,0.0,0.0,0.0,-1.0
126500,93798,0.0,0.0,0.0,-1.0
57038,81949,0.0,0.0,0.0,-1.0
41821,53881,0.0,0.0,0.0,-1.0
4295,47441,27.0,0.06569343065693431,7.956661838997038,1.0
126838,79318,0.0,0.0,0.0,-1.0
93126,115769,0.0,0.0,0.0,-1.0
72315,15585,0.0,0.0,0.0,-1.0
48868,48804,10.0,0.008006405124099279,2.433714645803436,1.0
6507,19260,14.0,0.05166051660516605,3.3642916934496543,1.0
14121,24683,0.0,0.0,0.0,-1.0
76425,47831,3.0,0.06818181818181818,0.6765343069537109,1.0
58169,114006,0.0,0.0,0.0,9.0
79404,28793,0.0,0.0,0.0,-1.0
82591,52751,25.0,0.18382352941176472,8.14961874171681,1.0
16230,69397,2.0,0.003355704697986577,0.5312914164088997,1.0
133155,33811,0.0,0.0,0.0,-1.0
17738,70589,30.0,0.15151515151515152,8.962367386768683,1.0
33924,21873,1.0,0.016666666666666666,0.36926937306885504,1.0
24736,39615,2.0,0.019230769230769232,0.51310955317571,1.0
1876,2029,3.0,0.023622047244094488,0.6419228531158268,1.0
103131,106724,0.0,0.0,0.0,-1.0
123357,58139,0.0,0.0,0.0,-1.0
83498,76617,2.0,0.125,1.4683498531780845,1.0
6839,56966,5.0,0.045871559633027525,1.2056341104627,1.0
138002,127398,0.0,0.0,0.0,-1.0
48230,48261,7.0,0.041666666666666664,1.9862049604409384,1.0
10596,35882,1.0,0.007936507936507936,0.3001016285004131,2.0
100350,62212,2.0,0.06060606060606061,0.4833708783766332,1.0
137255,88488,0.0,0.0,0.0,-1.0
81157,107280,0.0,0.0,0.0,-1.0
129345,58034,0.0,0.0,0.0,-1.0
28093,107043,5.0,0.017985611510791366,1.110613650811776,1.0
80920,110471,0.0,0.0,0.0,-1.0
36262,47493,1.0,0.023809523809523808,0.2422988705246811,1.0
105687,78589,0.0,0.0,0.0,-1.0
23951,8774,1.0,0.015384615384615385,0.2227848098240302,1.0
54223,54251,17.0,0.3269230769230769,5.012352813056182,1.0
97513,118325,0.0,0.0,0.0,-1.0
10498,10676,6.0,0.03314917127071823,1.441035021674629,1.0
131214,83072,0.0,0.0,0.0,-1.0
17460,102599,0.0,0.0,0.0,7.0
68249,75237,3.0,0.08823529411764706,1.0134514236792884,1.0
100924,19411,0.0,0.0,0.0,-1.0
20419,8866,0.0,0.0,0.0,-1.0
15126,3199,0.0,0.0,0.0,-1.0
5408,44450,0.0,0.0,0.0,1.0
88895,30164,0.0,0.0,0.0,-1.0
64265,8186,0.0,0.0,0.0,6.0
119411,78084,0.0,0.0,0.0,-1.0
41107,84314,0.0,0.0,0.0,4.0
65026,87704,0.0,0.0,0.0,-1.0
118379,35656,0.0,0.0,0.0,-1.0
111055,40030,1.0,0.03571428571428571,0.2969742043733701,1.0
54047,83174,1.0,0.05555555555555555,0.2518706487516997,1.0
66253,42687,1.0,0.002008032128514056,0.16380571166444102,3.0
102932,103740,0.0,0.0,0.0,1.0
108137,68409,0.0,0.0,0.0,1.0
39982,39941,4.0,0.10526315789473684,0.7040174053493748,1.0
88727,90686,2.0,0.014285714285714285,0.7073819204430023,1.0
69439,5918,0.0,0.0,0.0,-1.0
113115,76479,0.0,0.0,0.0,-1.0
14390,9605,3.0,0.07317073170731707,0.8935466474533541,1.0
42800,7499,0.0,0.0,0.0,-1.0
48336,76066,0.0,0.0,0.0,-1.0
114360,135647,0.0,0.0,0.0,-1.0
39769,29564,0.0,0.0,0.0,-1.0
76058,96867,0.0,0.0,0.0,-1.0
135655,4527,0.0,0.0,0.0,-1.0
56461,99175,0.0,0.0,0.0,-1.0
48289,47360,3.0,0.020689655172413793,0.7814225219039416,1.0
5712,4983,4.0,0.07142857142857142,0.8093040204950515,1.0
96568,129519,0.0,0.0,0.0,-1.0
83392,98105,0.0,0.0,0.0,-1.0
7075,49895,0.0,0.0,0.0,7.0
14421,16456,10.0,0.0048638132295719845,2.9403341309003874,1.0
122134,70146,0.0,0.0,0.0,-1.0
79636,79422,0.0,0.0,0.0,-1.0
84123,66763,0.0,0.0,0.0,-1.0
103113,36427,0.0,0.0,0.0,-1.0
109194,31104,0.0,0.0,0.0,-1.0
75476,35237,0.0,0.0,0.0,-1.0
39054,100855,0.0,0.0,0.0,-1.0
14624,50375,0.0,0.0,0.0,-1.0
106072,4092,0.0,0.0,0.0,-1.0
59071,79572,0.0,0.0,0.0,-1.0
27004,8140,0.0,0.0,0.0,-1.0
26481,33118,0.0,0.0,0.0,-1.0
12582,3196,0.0,0.0,0.0,-1.0
111220,35442,0.0,0.0,0.0,-1.0
16516,24253,13.0,0.04391891891891892,2.878844332898241,1.0
84719,72587,0.0,0.0,0.0,-1.0
24917,79151,0.0,0.0,0.0,1.0
82736,40367,0.0,0.0,0.0,-1.0
111886,97391,0.0,0.0,0.0,-1.0
47389,47615,4.0,0.041237113402061855,0.8464710972307906,1.0
50690,72951,1.0,0.030303030303030304,0.36067376022224085,1.0
65403,111010,0.0,0.0,0.0,-1.0
46247,104066,0.0,0.0,0.0,8.0
68145,68149,14.0,0.6666666666666666,5.539675313729468,1.0
100872,53740,0.0,0.0,0.0,-1.0
64405,29638,0.0,0.0,0.0,-1.0
7986,94249,0.0,0.0,0.0,-1.0
72779,95230,0.0,0.0,0.0,-1.0
5475,96214,0.0,0.0,0.0,11.0
85855,61830,0.0,0.0,0.0,-1.0
62189,50835,0.0,0.0,0.0,1.0
10910,59213,0.0,0.0,0.0,-1.0
48230,48285,13.0,0.08666666666666667,3.2983718736509857,1.0
116121,43167,0.0,0.0,0.0,-1.0
110411,68163,0.0,0.0,0.0,-1.0
32194,66512,0.0,0.0,0.0,-1.0
8101,33280,4.0,0.0380952380952381,0.9241755756408304,1.0
120853,4235,0.0,0.0,0.0,-1.0
53832,24718,0.0,0.0,0.0,-1.0
126872,74504,0.0,0.0,0.0,-1.0
78407,79717,0.0,0.0,0.0,-1.0
69252,6560,5.0,0.07352941176470588,1.1165181832820903,1.0
137847,92955,0.0,0.0,0.0,-1.0
69534,96057,0.0,0.0,0.0,-1.0
121381,118959,0.0,0.0,0.0,-1.0
54007,131273,0.0,0.0,0.0,8.0
2541,31856,10.0,0.04975124378109453,2.797542252233062,1.0
45719,31550,0.0,0.0,0.0,-1.0
30680,129299,0.0,0.0,0.0,-1.0
61341,93354,0.0,0.0,0.0,1.0
120712,17864,0.0,0.0,0.0,-1.0
57347,57198,3.0,0.07692307692307693,0.5750788509070082,1.0
62635,17772,0.0,0.0,0.0,7.0
6542,71887,0.0,0.0,0.0,1.0
4833,13756,33.0,0.0167853509664293,8.95076870197017,1.0
108497,66532,0.0,0.0,0.0,-1.0
31849,44626,1.0,0.007518796992481203,0.25694917118487537,1.0
45769,92066,0.0,0.0,0.0,-1.0
25845,3628,0.0,0.0,0.0,-1.0
32402,17674,0.0,0.0,0.0,1.0
35054,35180,1.0,0.07692307692307693,0.35295612386476116,1.0
17446,26447,3.0,0.01276595744680851,1.253003370145938,1.0
134426,107192,0.0,0.0,0.0,-1.0
8680,111881,0.0,0.0,0.0,-1.0
47062,62684,2.0,0.007326007326007326,0.5829053818380512,1.0
40296,128061,0.0,0.0,0.0,-1.0
110643,134292,0.0,0.0,0.0,-1.0
13825,35260,0.0,0.0,0.0,-1.0
25319,81925,2.0,0.09523809523809523,0.3535847353648075,1.0
47573,132039,0.0,0.0,0.0,-1.0
21745,47945,0.0,0.0,0.0,-1.0
126939,5778,0.0,0.0,0.0,-1.0
80920,54623,0.0,0.0,0.0,-1.0
37564,37274,1.0,0.09090909090909091,0.1684200256571097,-1.0
85170,118907,0.0,0.0,0.0,-1.0
43255,134562,0.0,0.0,0.0,8.0
110146,2033,0.0,0.0,0.0,-1.0
20878,6072,0.0,0.0,0.0,-1.0
36648,61903,0.0,0.0,0.0,-1.0
35787,50905,0.0,0.0,0.0,1.0
14047,32382,9.0,0.021791767554479417,2.3264491794339994,1.0
58674,39165,0.0,0.0,0.0,1.0
68678,61844,1.0,0.021739130434782608,0.35295612386476116,1.0
123900,55109,0.0,0.0,0.0,-1.0
65673,65676,1.0,0.019230769230769232,0.25831776680732876,1.0
113650,137026,0.0,0.0,0.0,-1.0
27032,3346,0.0,0.0,0.0,-1.0
134128,125266,0.0,0.0,0.0,-1.0
24833,24815,2.0,0.006779661016949152,0.35101335778419596,1.0
116058,48695,0.0,0.0,0.0,-1.0
16241,57145,1.0,0.00558659217877095,0.18509341374987923,1.0
82242,82227,3.0,0.05555555555555555,0.7325635673090545,1.0
120121,1001,0.0,0.0,0.0,-1.0
3650,102017,0.0,0.0,0.0,1.0
111506,27193,0.0,0.0,0.0,-1.0
41260,52281,0.0,0.0,0.0,-1.0
2400,40224,0.0,0.0,0.0,-1.0
89727,133363,0.0,0.0,0.0,1.0
67545,28223,0.0,0.0,0.0,5.0
16446,28196,14.0,0.0113544201135442,3.929472997546762,1.0
47661,14517,0.0,0.0,0.0,-1.0
79354,121292,0.0,0.0,0.0,7.0
135978,135647,0.0,0.0,0.0,-1.0
78049,75374,0.0,0.0,0.0,-1.0
63659,39597,0.0,0.0,0.0,6.0
